name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
"Sapphire Stabilizing Solutions, Inc.",%!s(bool=false),91764,Kyle Olsen,(909) 816-4038,http://www.sapphiressinc.com/,http://www.houzz.com/pro/sapphirestabilizingsolutionsinc/sapphire-stabilizing-solutions-inc,null,null,null,null,1,0,null,0,null,null
mppretel,852 Erringer rd,93065,marco pretelin,(805) 402-2016,null,http://www.houzz.com/pro/mppretel/mppretel,null,null,null,null,0,0,null,0,null,null
MIH    Construction,%!s(bool=false),%!s(bool=false),:,(951) 764-1750,null,http://www.houzz.com/pro/mihconstruction/mih-construction,null,null,null,null,0,0,null,0,null,null
DHA Development,8913 Olympic Blvd,90211,Dan Hazon,%!s(bool=false),null,http://www.houzz.com/pro/danh/dha-development,null,null,null,null,0,0,1,0,1,null
Bowery Construction,%!s(bool=false),90048,Erik Jensen,%!s(bool=false),http://thebowerygroup.com,http://www.houzz.com/pro/jerik/bowery-construction,null,null,null,null,1,0,null,0,null,null
Jordan Construction,717 Knollwood Drive,91320,Kayleen Paulsen,(805) 218-1678,null,http://www.houzz.com/pro/kayleen-paulsen/jordan-construction,null,null,null,null,0,20,null,0,null,null
Tailor Made Cabinetry.com,1777 W Arrow Route # 505,91786,Jason Hovencamp,(909) 226-6467,http://Tailormadecabinetry.com,http://www.houzz.com/pro/nanojay/tailor-made-cabinetrycom,null,null,c868675,null,0,0,null,2,null,null
"Susa Residential Construction, Inc.",5534 E. Parkcrest St.,90808,Kathy & Bill Susa,(562) 370-6337,http://susaresidentialconstruction,http://www.houzz.com/pro/kathysusa/susa-residential-construction-inc,null,null,null,null,4,0,null,0,null,null
Bella Casa Development Corp.,1522 W. 130th Street,90249,Danny Roajny,(310) 890-9300,null,http://www.houzz.com/pro/quarterpro/bella-casa-development-corp,null,null,null,null,1,0,null,0,null,null
Sachi,14175 Telephone Ave Suite I,91710,Mike Tamura,(562) 533-4383,null,http://www.houzz.com/pro/mike-tamura/sachi,null,null,821150,null,21,30,null,0,null,null
Locksmith Corona,1330 Brentwood Circle #98C,92882,Kimmyx Greg,(951) 268-3213,http://www.locksmith-corona.com,http://www.houzz.com/pro/locksmithcorona/locksmith-corona,null,null,null,null,0,0,null,0,null,null
JG Construction,%!s(bool=false),91710,Jack Grothe,(909) 993-9393,http://jgconstruction.com,http://www.houzz.com/pro/jack-grothe/jg-construction,null,null,null,null,1,3,null,0,null,null
Home Improvement US,%!s(bool=false),90024,Keith Garman,(888) 315-1793,http://www.homeimprovement1.us,http://www.houzz.com/pro/homeimprovementus/home-improvement-us,null,null,null,null,0,0,null,2,null,null
CV Design Build LLC,%!s(bool=false),90809,Carl,(714) 471-3386,http://yourbesthomenow.com,http://www.houzz.com/pro/4cvdesignbuild/cv-design-build-llc,null,null,998-558,null,1,0,null,0,null,null
"Unlimited Construction EL, Inc.","6476 Florence Ave, Ste.",90201,Eddie Lopez,(310) 753-5697,http://www.unlimitedconstructionel.com,http://www.houzz.com/pro/unlimitedconstructionel/unlimited-construction-el-inc,5000,20000,null,null,2,0,null,6,null,null
Apartment Movers One,%!s(bool=false),90010,Craig Stringer,%!s(bool=false),http://www.apartmentmovers1.us,http://www.houzz.com/pro/apartmentmoversone/apartment-movers-one,null,null,null,null,0,0,null,3,null,null
Blue Label Construction,881 Alma Real Dr Suite 305 C,90272,Isaac Waxtein,(310) 573-5025,null,http://www.houzz.com/pro/iwaxein/blue-label-construction,null,null,972011,null,1,1,null,0,null,null
O Hotel Group,819 S. Flower Street,90017,Tayler Nathan,(213) 623-9904,http://www.ohotelgroup.com/,http://www.houzz.com/pro/tyler2elijah/o-hotel-group,null,null,null,null,1,0,null,0,null,null
loth barranco,24263 tierra de oro at,92553,Loth Barranco,(951) 692-6682,http://lothbarranco@yahoo.com,http://www.houzz.com/pro/loth-barranco/loth-barranco,null,null,null,null,0,0,null,0,null,null
JKJM,%!s(bool=false),%!s(bool=false),:,(504) 908-8898,null,http://www.houzz.com/pro/jkham49/jkjm,null,null,null,null,0,0,null,0,null,null
Finest Home Remodeling Inc.,%!s(bool=false),91302,Finest Home Remodeling Inc.,(800) 968-2558,http://http://finesthomeremodeling.com/,http://www.houzz.com/pro/fhrremodeling/finest-home-remodeling-inc,null,null,554502,null,10,7,null,6,null,null
BuddhaTeas Fenugreek Tea,%!s(bool=false),%!s(bool=false),:,(951) 534-2443,http://www.fenugreektea.org/,http://www.houzz.com/pro/johnkhawes/buddhateas-fenugreek-tea,null,null,null,null,0,0,null,0,null,null
E&J Construction Landscape Inc,17133 Sierra Hwy,91387,Sales/ Info,(661) 250-1638,http://www.enjcl.com,http://www.houzz.com/pro/eandjconstructionlandscapeinc/eandj-construction-landscape-inc,null,null,null,null,4,0,null,0,null,null
DCS Enterprises,549 GRECO CT #B,92582,DAVID SMITH,(760) 219-1928,http://DCSEnterprises.us,http://www.houzz.com/pro/dcse/dcs-enterprises,null,null,963802,null,10,7,null,5,null,null
Castillo construction,%!s(bool=false),%!s(bool=false),:,(562) 659-1006,null,http://www.houzz.com/pro/ecastilli/castillo-construction,null,null,null,null,0,0,null,0,null,null
M.A.C. Construction,%!s(bool=false),90018,Raul Nava,(562) 305-4457,http://www.professionalhouseremodeling.com,http://www.houzz.com/pro/raulnava/mac-construction,null,null,864694,null,0,0,null,0,null,null
as construction and maintenance inc,%!s(bool=false),91402,wilber,(818) 997-7715,null,http://www.houzz.com/pro/rodriguezwilber/as-construction-and-maintenance-inc,null,null,null,null,0,0,null,0,null,null
James Leveal,3084 n olive ace,91001,Leveal Wiley,(626) 205-8583,null,http://www.houzz.com/pro/leveal-wiley/james-leveal,null,null,null,null,0,0,null,0,null,null
Groundworkone Construction Co.,7594 Lochinver Ct,92346,Chris Peoples,(619) 288-2718,http://groundworkoneconstructionco.net,http://www.houzz.com/pro/chrispeoples/groundworkone-construction-co,null,null,984237,null,0,0,null,0,null,null
findalicensedcontractor@yahoo.com,%!s(bool=false),%!s(bool=false),:,(877) 270-0747,http://findlicensedelectricalcontractors.com/,http://www.houzz.com/pro/find-licensed-electrical-contractor/findalicensedcontractoryahoocom,null,null,null,null,7,0,null,0,null,null
safe construction inc,%!s(bool=false),92562,alan safe,(951) 237-4978,http://alansafeconstruction.com,http://www.houzz.com/pro/asafe55/safe-construction-inc,null,null,414021 B,null,0,0,null,0,null,null
Clune Construction,39620 Kensington Dr.,92270,Michael Clune,(760) 636-6899,null,http://www.houzz.com/pro/clune123/clune-construction,null,null,CA Lic #957604,null,1,0,null,0,null,null
angel industries,360 mobil ave # 205F,93010,frank ayala,(800) 401-0864,http://angelplumbers.net,http://www.houzz.com/pro/frankremodeler/angel-industries,null,null,892927,null,0,0,null,0,null,null
Bluth Development,25695 Jefferson Ave Ste 16,92562,Patrick Bluth,(775) 852-1573,null,http://www.houzz.com/pro/hawk86x/bluth-development,null,null,Ca  739816  / Nv 0078338,null,0,0,null,0,null,null
dcgc1,2110 Artesia Blvd. #348,90278,Nancy Dunlap,(310) 283-0999,http://www.dcgeneralcontractorsinc.com,http://www.houzz.com/pro/dcgc1/dcgc1,null,null,981685,null,0,0,null,0,null,null
CA Contractors,%!s(bool=false),90026,Elbert Frazer,(888) 402-2717,http://www.cacontractors.org,http://www.houzz.com/pro/cacontractors/ca-contractors,null,null,null,null,0,0,null,4,null,null
Total General Construction,%!s(bool=false),%!s(bool=false),:,(951) 444-1330,http://www.totalgeneralconstruction.com/,http://www.houzz.com/pro/totalgeneralconstruction/total-general-construction,null,null,null,null,0,0,null,0,null,null
Heart Of Oak,10477 San Fernando Road,91331,Heart Of Oak,(818) 896-8804,null,http://www.houzz.com/pro/heartofoak28/heart-of-oak,null,null,null,null,1,0,null,0,null,null
PEREZ HANDYMAN SERVICE,1819 SO. 5TH ST,91803,JESSE PEREZ,%!s(bool=false),null,http://www.houzz.com/pro/painterjess/perez-handyman-service,null,null,null,null,4,0,null,2,null,null
Seely Construction,5389 Playa Vista Dr,90094,Thomas Seely,(972) 984-9273,http://www.SeelyConstruction.com,http://www.houzz.com/pro/seelyconstruction/seely-construction,null,null,null,null,4,0,null,2,null,null
Romero's Construction Services,%!s(bool=false),92545,Manuel Romero,(951) 392-6111,null,http://www.houzz.com/pro/manuel-romero/romeros-construction-services,null,null,null,null,2,7,null,0,null,null
Boettcher Engineering and Contracting,111 North Gaffey Street,90731,Fred Boettcher,(310) 833-4447,http://bencinc@sbcglobal.net,http://www.houzz.com/pro/bencinc/boettcher-engineering-and-contracting,null,null,null,null,0,0,null,0,null,null
Palos Verdes Contractors,2325 Palos Verdes Dr West Ste 213,90274,Palos Verdes Contractors,(310) 544-1405,http://www.PalosVerdesContractors.com,http://www.houzz.com/pro/palosverdescontractors/palos-verdes-contractors,null,null,521474,null,5,1,null,0,null,null
Michael Paris Construction,%!s(bool=false),%!s(bool=false),:,(909) 744-7100,null,http://www.houzz.com/pro/maxparis3/michael-paris-construction,null,null,null,null,0,0,null,2,null,null
The Garai Group,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/bertushka/the-garai-group,null,null,null,null,1,3,null,0,null,null
Contractors Downey,%!s(bool=false),90242,Joel Martinez,(562) 261-8605,http://www.contractorsdowney.org/,http://www.houzz.com/pro/downeycontractors/contractors-downey,null,null,null,null,0,0,null,2,null,null
LP Construction,"2275 W. 25TH St. #192, San Pedro, C",90732,LP Construction Prizlow,(310) 962-4911,null,http://www.houzz.com/pro/lpconst11/lp-construction,null,null,B431049,null,0,0,null,0,null,null
Ketamine Clinics of Los Angeles,"2001 Santa Monica Blvd., Suite 890-W",90404,Ketamine Clinics of Los Angeles,(310) 270-0625,http://www.ketamineclinics.com/,http://www.houzz.com/pro/ketamineclinics/ketamine-clinics-of-los-angeles,null,null,null,null,0,0,null,0,null,null
Cox Homes,Buena Vista Dr58228,92284,chuck cox,(562) 991-3919,http://chucj@coxhomes.net,http://www.houzz.com/pro/chuckcox55/cox-homes,null,null,null,null,0,0,null,0,null,null
"NEW VIEW DEVELOPMENT, INC.",%!s(bool=false),90405,RICHARD VAMOS,(310) 458-3843,null,http://www.houzz.com/pro/richard-vamos/new-view-development-inc,null,null,333624,null,0,0,null,0,null,null
Your Handyman,1065 w Lomita blvd #38,90710,Gary Hazher,(424) 239-4303,null,http://www.houzz.com/pro/gary-hazher/your-handyman,null,null,null,null,7,0,null,0,null,null
VCP-RPG,%!s(bool=false),%!s(bool=false),:,8003332226666,null,http://www.houzz.com/pro/asanta4/vcp-rpg,null,null,null,null,0,0,null,0,null,null
Locksmith Rowland Heights,18118 Colima Road #A453,91748,Vohn Rojas,(626) 537-3564,http://www.locksmithrowlandheights.net,http://www.houzz.com/pro/locksmithrowlandheights/locksmith-rowland-heights,null,null,null,null,0,0,null,0,null,null
Buchholz Construction,59 Rollingwood Drive,90274,Dave Buchholz,(310) 378-3522,http://www.buchholzconstruction.com,http://www.houzz.com/pro/buchholzconstruction/buchholz-construction,null,null,927837,null,10,25,null,12,null,null
Scala Construction Inc.,5424 Crebs Avenue,91356,Akos Cirle,(323) 286-7555,http://www.grupposcala.com,http://www.houzz.com/pro/jkosterscala/scala-construction-inc,null,null,null,null,4,0,null,0,null,null
Handi Dandi Man,%!s(bool=false),%!s(bool=false),:,(424) 777-8471,http://handidandiman.com,http://www.houzz.com/pro/dandeppen/handi-dandi-man,null,null,null,null,0,0,null,0,null,null
fwolfe49,13914 Bora Bora Way,90292,Fred Wolfe,(310) 490-6822,http://www. MarinaDelReyHandyman.com,http://www.houzz.com/pro/fwolfe49/fwolfe49,125,500,null,null,0,0,null,0,null,null
Nick Esposito Construction,%!s(bool=false),92582,Novely Esposito,(800) 466-2537,null,http://www.houzz.com/pro/novely-esposito/nick-esposito-construction,null,null,null,null,0,2,null,0,null,null
THD Home Depot,%!s(bool=false),90241,Aldo Jimenez,(888) 681-7210,null,http://www.houzz.com/pro/justmoney2404/thd-home-depot,1,10000,null,null,2,0,null,0,null,null
MFR/Mirage Construction,2503 Carnegie Lane,90278,Greg Ronkainen,(310) 490-6854,http://mfrconstruction.com/,http://www.houzz.com/pro/orthy/mfr-mirage-construction,null,null,544888,null,3,0,null,3,null,null
cabrillo economic development,702 County Square Dr.,93003,John Matthews,(805) 671-5472,null,http://www.houzz.com/pro/jmatthews1900/cabrillo-economic-development,null,null,938077,null,0,0,null,0,null,null
Distinctive Designs and Renovations,68816 Sumit Road,92234,Charlene Sumpter,(760) 250-5442,null,http://www.houzz.com/pro/charlenesumpter/distinctive-designs-and-renovations,null,null,651344,null,1,0,null,0,null,null
Skyelark Services,%!s(bool=false),91602,Paul Hovermale,(323) 270-8147,null,http://www.houzz.com/pro/paul-hovermale/skyelark-services,null,null,null,null,1,14,null,0,null,null
"T.L. Shield & Associates, Inc.",P.O. BOX 6845,91359,Ken Grider,(818) 509-8228,http://www.tlshield.com,http://www.houzz.com/pro/ken-grider/tl-shield-and-associates-inc,null,null,CL#605460,null,2,4,null,0,null,null
House of decor,%!s(bool=false),91405,Eddie Movassaghi,(818) 635-8715,http://houseofdecorusa.com,http://www.houzz.com/pro/houseofdecorusa/house-of-decor,null,null,941671,null,0,0,null,2,null,null
Structural Designs,47901 Rock Mtn. Dr.,92028,Bill McDaniels,(760) 594-4947,http://None,http://www.houzz.com/pro/billmcdaniels/structural-designs,null,null,B574652,null,0,0,null,0,null,null
Eaglera Const. Co.,%!s(bool=false),92276,Enrique,(760) 578-2060,http:// None,http://www.houzz.com/pro/enriqueagui5/eaglera-const-co,null,null,B-873295,null,0,0,null,0,null,null
MD Construction,%!s(bool=false),91356,Igal Mottahedeh,(805) 612-3367,null,http://www.houzz.com/pro/igal-mottahedeh/md-construction,null,null,null,null,1,15,null,0,null,null
Chad Dohrman/ Dohrman Construction,41865 Hawthorn st,92562,Chad Dohrman,(714) 865-5858,null,http://www.houzz.com/pro/chad-dohrman/chad-dohrman-dohrman-construction,null,null,885883,null,0,23,null,0,null,null
Refined Development,%!s(bool=false),%!s(bool=false),Refined Development,(310) 795-5595,http://www.RefinedDevelopment.com,http://www.houzz.com/pro/refineddevelopment/refined-development,null,null,null,null,12,43,null,4,null,null
T & E Group,18754 Covello street,91335,Yuriy Sogomonov,(818) 687-0096,http://www.tegroupca.com,http://www.houzz.com/pro/tegroupca/t-and-e-group,null,null,979689,null,3,0,null,2,null,null
"California Way Construction, Inc.",%!s(bool=false),91768,Raul Torres,(909) 753-6730,null,http://www.houzz.com/pro/caliwayconst/california-way-construction-inc,null,null,933186,null,0,0,null,0,null,null
Long Distnace Movers Alliance,"240 N Virgil Ave, Ste 20",90004,Long Distnace,(310) 997-0772,http://yelp.com/biz/movers-alliance-long-distance-los-angele,http://www.houzz.com/pro/longdistnace/long-distnace-movers-alliance,null,null,null,null,1,0,null,0,null,null
Contractors Hollywood,%!s(bool=false),90028,Ed Tate,(323) 285-5326,http://contractorshollywood.org,http://www.houzz.com/pro/contractors-hollywood/contractors-hollywood,null,null,null,null,1,0,null,2,null,null
CAM Construction,"531 Main St., #3",90245,Craig Maples,(310) 322-7070,http://CAM-constructioninc.com,http://www.houzz.com/pro/cam2525/cam-construction,null,null,525944,null,1,0,null,0,null,null
"eurocon group,inc",2008 westwood blvd,90025,simon karkafi,(310) 475-3330,null,http://www.houzz.com/pro/simonkarkafi/eurocon-groupinc,null,null,708010,null,10,1,null,0,null,null
Pilkington Construction,po box 890237,92589,Dan Pilkington,(951) 303-9655,http://facebook.com/pilkingtonconstruction,http://www.houzz.com/pro/pilkingtonconst/pilkington-construction,null,null,778987,null,0,0,null,0,null,null
ES CONSTRUCTION,%!s(bool=false),91802,Ebner Sobalvarro,(626) 289-3394,null,http://www.houzz.com/pro/ebner-sobalvarro/es-construction,null,null,B 526644,null,0,3,null,0,null,null
Duke Development Inc.,127 N Roberson Blvd,90211,Manny Labranche,(310) 738-8515,http://www.dukedevelopmentinc.com,http://www.houzz.com/pro/mannylabranche/duke-development-inc,null,null,947587,null,5,0,null,6,null,null
"Doheny Properties Group, LLC",%!s(bool=false),90039,Robert Larson,(310) 702-6215,null,http://www.houzz.com/pro/dohenypropertiesgroup/doheny-properties-group-llc,null,null,null,null,8,21,null,0,null,null
"Winstead & Sons Custom Builders, Inc.",%!s(bool=false),92562,Tim Winstead,(619) 244-5447,http://Under Construction,http://www.houzz.com/pro/winsteadandsons/winstead-and-sons-custom-builders-inc,null,null,900441,null,2,0,null,0,null,null
DM Gorder Construction,209 E. Princeton Street,91764,Robin Gorder,(909) 240-8028,http://dmgorder.com,http://www.houzz.com/pro/robingorder/dm-gorder-construction,null,null,null,null,0,0,null,0,null,null
Sun Boss Corporation,%!s(bool=false),92507,Dave Kain,(951) 782-2360,http://www.sunboss.com,http://www.houzz.com/pro/sunbossco/sun-boss-corporation,null,null,null,null,0,0,null,0,null,null
"Handyman in Moreno Valley, HSP",%!s(bool=false),92553,Rick Helbig,(951) 445-5074,http://handymaninmorenovalley.com,http://www.houzz.com/pro/handymaninmorenovalley/handyman-in-moreno-valley-hsp,null,null,5982226,null,0,0,null,0,null,null
goldin construction,%!s(bool=false),%!s(bool=false),shawn Goldin,%!s(bool=false),null,http://www.houzz.com/pro/sharongoldin/goldin-construction,null,null,714172,null,2,1,null,0,null,null
Build-On Construction,19511 Tribune Street,91326,Julio Gomez,(818) 344-0403,http://www.buildonconstruction.com,http://www.houzz.com/pro/juliog6553/build-on-construction,null,null,328446,null,2,0,null,0,null,null
Richard Swift Construction,591 Corte Castano,93010,Richard Swift,(805) 987-5019,http://www.richardswiftconstruction.com,http://www.houzz.com/pro/rjswift/richard-swift-construction,null,null,492914,null,3,0,null,0,null,null
Locksmith Los Angeles,8541 Alcott St #903,90035,David Scurry,(323) 331-9238,http://www.locksmith-losangeles-ca.com,http://www.houzz.com/pro/locksmithlosangeless/locksmith-los-angeles,null,null,null,null,0,0,null,0,null,null
