name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
D B Consultants,9666 Owensmouth Ave Ste D,91311,"Dennis Bovey, Owner",(818) 407-9944,null,null,null,null,null,null,null,null,null,null,null,null
Sandvik Mining & Construction,1090 Harley Knox Blvd,92571,null,(951) 943-9600,null,null,null,null,null,null,null,null,null,null,null,null
Cross Construction,4645 Dapple Ln,92509,"John Cross, Owner",(951) 681-5497,null,null,null,null,null,null,null,null,null,null,null,null
Handcrafted Construction Inc.,%!s(bool=false),90230,John,(805) 698-7589,http://www.handcrafted-inc.com/,http://www.houzz.com/pro/john1342/handcrafted-construction-inc,null,null,null,null,3,0,null,0,null,null
"TD Build Services, LP",%!s(bool=false),91320,Tim Daugherty,(805) 325-3158,http://www.tdbuildservices.com,http://www.houzz.com/pro/timad2000/td-build-services-lp,null,null,null,null,1,0,null,0,null,null
The francs co,%!s(bool=false),%!s(bool=false),:,(909) 648-7255,null,http://www.houzz.com/pro/shanniepot/the-frances-co,null,null,null,null,0,0,null,0,null,null
Side Company,32320 Crown Valley Rd,93510,"Daniel Knechtli, Owner",(661) 269-0958,null,null,null,null,null,null,null,null,null,null,null,null
Helms Construction,5641 Homeside Ave,90016,null,(323) 938-8635,null,null,null,null,null,null,null,null,null,null,null,null
STANEK CONSTRUCTORS-CARSON,24501 Figueroa St,90745,null,(310) 684-4023,null,null,null,null,null,null,null,null,null,null,null,null
A-1 Landscape Service,PO Box 214,91706,"Chuck Weathers, Owner",(626) 962-2110,null,null,null,null,null,null,null,null,null,null,null,null
Interior Boutique,654 E Manchester Blvd,90301,"Jimmy Jones, Owner",(310) 673-6688,null,null,null,null,null,null,null,null,null,null,null,null
Ocean Ridge Builders,13701 Riverside Dr,91423,null,(818) 990-9841,null,null,null,null,null,null,null,null,null,null,null,null
J Lee Engineering Inc,430 S Garfield Ave,91801,"Jay Lee, Owner",(626) 284-8907,null,null,null,null,null,null,null,null,null,null,null,null
Briz Construction,null,%!s(bool=false),null,(909) 894-9481,null,null,null,null,null,null,null,null,null,null,null,null
C & H GLASS,342 N Azusa Ave,91702,null,(626) 536-7705,null,null,null,null,null,null,null,null,null,null,null,null
Olufson Ron Construction,1145 Via Pintada,92507,null,(951) 787-8764,null,null,null,null,null,null,null,null,null,null,null,null
New West,22921 Carlow Rd,90505,"Norman Brown, Owner",(310) 316-2405,null,null,null,null,null,null,null,null,null,null,null,null
Duncan Constitution Inc,%!s(bool=false),%!s(bool=false),:,(805) 230-1128,null,http://www.houzz.com/pro/jaymduncan/duncan-constitution-inc,null,null,null,null,0,0,null,0,null,null
JBD Construction,%!s(bool=false),91301,Joseph Didone,(310) 930-8340,null,http://www.houzz.com/pro/joseph-didone/jbd-construction,null,null,null,null,0,0,null,0,null,null
R R Walter Co Inc,1645 Pacific Ave Ste 104,93033,"Robert Walter, Owner",(805) 483-3199,null,null,null,null,null,null,null,null,null,null,null,null
f&r construction,1820 west 135 st.,90249,alfredo gomez,(310) 324-1040,null,http://www.houzz.com/pro/alfredirma/fandr-construction,null,null,653802,null,0,0,null,0,null,null
FIRST CHOICE,%!s(bool=false),%!s(bool=false),:,(310) 720-4117,null,http://www.houzz.com/pro/davidradlein/first-choice,null,null,null,null,0,0,null,0,null,null
Park Construction,2461 Roswell Ave,90815,"John Park, President",(562) 986-9161,null,null,null,null,null,null,null,null,null,null,null,null
TRAYLOR BROS INC,1217 Orange St,93560,null,(661) 256-6363,null,null,null,null,null,null,null,null,null,null,null,null
Kerry Crippen Construction,%!s(bool=false),92270,Kerry,(760) 413-6013,null,http://www.houzz.com/pro/crip66/kerry-crippen-construction,null,null,null,null,0,0,null,0,null,null
Dave Powers Painting,8661 Twin Rivers Dr,93004,"Dave Power, Owner",(805) 659-3540,null,null,null,null,null,null,null,null,null,null,null,null
Oliver Construction,null,%!s(bool=false),null,(805) 376-9333,null,null,null,null,null,null,null,null,null,null,null,null
Custom Construction Services,16002 Hope St,92676,"Mica Ritze, Owner",(714) 649-9001,null,null,null,null,null,null,null,null,null,null,null,null
McGivern Construction Co,365 Woodland Dr,90732,"James Mc Givern, Owner",(310) 514-0001,null,null,null,null,null,null,null,null,null,null,null,null
SM MASONRY,%!s(bool=false),93063,Simon Munoz,(805) 391-4541,http://www.smmasonry.net,http://www.houzz.com/pro/smmasonry/sm-masonry,null,null,792605,null,0,0,null,0,null,null
Caribe Construction Inc.,%!s(bool=false),91506,Raul Alvarez,(323) 913-1712,null,http://www.houzz.com/pro/caribe05/caribe-construction-inc,null,null,null,null,0,0,null,0,null,null
PB Construction & Maintenance,848 Towne Center Dr,91767,null,(909) 624-5412,null,null,null,null,null,null,null,null,null,null,null,null
SOLID WAY,2220 AUTUMN LANE,91789,ANDY LEONG,(714) 486-4571,null,http://www.houzz.com/pro/andy-leong/solid-way,null,null,null,null,0,0,null,0,null,null
Associated Pacific Constructors,125 W E St,90744,null,(310) 549-1961,null,null,null,null,null,null,null,null,null,null,null,null
Procon Development & Engineers,4610 Lindley Ave,91316,null,(818) 342-4115,null,null,null,null,null,null,null,null,null,null,null,null
FOOTHILLS ROOFING,737 W Carter Dr,91740,null,(626) 915-1101,null,null,null,null,null,null,null,null,null,null,null,null
Mical Co. Inc.,5353 Topanga Canyon Blvd Ste 300,91364,null,(818) 346-6577,null,null,null,null,null,null,null,null,null,null,null,null
Brand Construction Inc.,2927 W 130th St,90249,null,(310) 327-8645,null,null,null,null,null,null,null,null,null,null,null,null
RBMT,%!s(bool=false),%!s(bool=false),:,(760) 645-3227,null,http://www.houzz.com/pro/rbartolotti/rbmt,null,null,null,null,0,0,null,0,null,null
Desert Construction Co,1447 Sierra Hwy,93560,"Dick Pengilley, Owner",(661) 256-3112,null,null,null,null,null,null,null,null,null,null,null,null
coastal design build inc,%!s(bool=false),%!s(bool=false),:,(818) 716-0420,null,http://www.houzz.com/pro/coastalmark/coastal-design-build-inc,null,null,null,null,0,0,null,0,null,null
Mony Oren,%!s(bool=false),%!s(bool=false),:,(310) 710-6905,http://monyoren@sbcglobal.net,http://www.houzz.com/pro/davidsword2010/mony-oren,null,null,null,null,8,12,null,0,null,null
Pankow Companies,3280 E Foothill Blvd,91107,"Dave Dieter, CEO",(626) 304-9607,null,null,null,null,null,null,null,null,null,null,null,null
The Curtis Group,2610 Silverado Creek Pl,91761,null,(626) 966-8500,null,null,null,null,null,null,null,null,null,null,null,null
Made In The Shade,21606 Rose Lee Court,91390,null,(661) 373-9000,null,null,null,null,null,null,null,null,null,null,null,null
J & A Herrera Construction,14615 Bledsoe St,91342,null,(818) 367-6595,null,null,null,null,null,null,null,null,null,null,null,null
R P Remodeling,468 N Camden Dr,90210,null,(310) 860-5172,null,null,null,null,null,null,null,null,null,null,null,null
QUALITY HOME WORK INC,722 N Mansfield Ave,90038,null,(323) 939-2222,null,null,null,null,null,null,null,null,null,null,null,null
Eternity Construction,5210 Lewis Rd,91301,null,(818) 597-1233,null,null,null,null,null,null,null,null,null,null,null,null
chris,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/winston123/chris,null,null,null,null,0,0,null,0,null,null
Elliott J Construction Co Inc,28441 Highridge Rd Ste 101,90274,"Julian Elliott, Owner",(310) 377-3322,null,null,null,null,null,null,null,null,null,null,null,null
GRAND OPENINGS DOORS & WINDOWS,2814 Metropolitan Pl,91767,"Desiree Turnquist, Owner",(909) 392-3757,null,null,null,null,null,null,null,null,null,null,null,null
G & D MGMNT & APARTMENT BLDG LLC,12111 Califa St,91607,null,(818) 909-0909,null,null,null,null,null,null,null,null,null,null,null,null
Lisardo Construction Inc.,4396 Crown Ranch Rd,92881,"Joseph Lisardo, Owner",(951) 735-9958,null,null,null,null,null,null,null,null,null,null,null,null
Dave Miller Construction,1467 Virginia Ave,91706,null,(626) 337-5858,null,null,null,null,null,null,null,null,null,null,null,null
J&B Building & Electrical,null,90401,null,(310) 264-0276,null,null,null,null,null,null,null,null,null,null,null,null
Luke Construction,5769 Lupine Ave,92277,"Shawn Luke, Owner",(760) 367-7396,null,null,null,null,null,null,null,null,null,null,null,null
Bear Contractors Inc,875 Blake Ave,90001,null,(323) 660-7511,null,null,null,null,null,null,null,null,null,null,null,null
PACIFIC PRECISION INC,425 Borrego Ct,91773,"Tom R Phillips, President",(909) 599-8471,null,null,null,null,null,null,null,null,null,null,null,null
Kaplan Construction,1400 E 28th St,90755,null,(562) 426-0302,null,null,null,null,null,null,null,null,null,null,null,null
LSB GENERAL CONTRACTING INC,14709 Oxnard St,91411,"Livius Bogdan, President",(818) 786-5775,null,null,null,null,null,null,null,null,null,null,null,null
tani11,%!s(bool=false),%!s(bool=false),:,(323) 850-7782,null,http://www.houzz.com/pro/tlen00/tani11,null,null,null,null,null,null,null,null,null,null
F & F Custom Builders & Inspectors,8350 Wilshire Blvd,90211,null,(323) 556-0656,null,null,null,null,null,null,null,null,null,null,null,null
Kreative Construction,%!s(bool=false),91306,Roman,(818) 571-3980,null,http://www.houzz.com/pro/kreativeconstructioninc/kreative-construction,null,null,null,null,0,0,null,0,null,null
donald freeman,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/dfconstruct/donald-freeman,null,null,null,null,0,0,null,0,null,null
County of San Bernardino,760 E Stuart Ave,92374,"Tracey Lundy, Manager",(909) 307-5200,null,null,null,null,null,null,null,null,null,null,null,null
WAYNE'S WORKS,10438 Irma Ave Apt 1,91042,"Wayne Thoms, Owner",(818) 951-4544,null,null,null,null,null,null,null,null,null,null,null,null
Tryco contracting,%!s(bool=false),93065,Ryan,(818) 661-8854,null,http://www.houzz.com/pro/ryanggennaro/tryco-contracting,null,null,B 966982,null,0,0,null,0,null,null
Reyes Hardware And Construction,11227 S Central Ave,90059,null,(323) 569-3944,null,null,null,null,null,null,null,null,null,null,null,null
Construction Controls Group,4222 Sea View Ln,90065,null,(323) 223-5070,null,null,null,null,null,null,null,null,null,null,null,null
SEARS HOME SERVICES - Victorville,13695 Mariposa Rd,92395,null,(877) 688-1605,null,null,null,null,null,null,null,null,null,null,null,null
C B Window Center,8630 Norwalk Blvd,90606,null,(562) 695-7872,null,null,null,null,null,null,null,null,null,null,null,null
Jeff Kaplan Construction Inc,3475 Old Conejo Rd,91320,null,(805) 375-9970,null,null,null,null,null,null,null,null,null,null,null,null
"BT Construction & Development, Inc",%!s(bool=false),91365,Bianca Torsarkissian,(818) 274-2624,null,http://www.houzz.com/pro/btconstruction13/bt-construction-and-development-inc,null,null,null,null,0,0,null,0,null,null
Sand Dollar Construction Inc,27630 Commerce Center Dr Ste E,92590,"Ron Herzer, Owner",(951) 699-5554,null,null,null,null,null,null,null,null,null,null,null,null
Peter McCoy Construction,1109 Calle Vista Dr,90210,null,(310) 860-1600,null,null,null,null,null,null,null,null,null,null,null,null
Kanebridge Corp.,2122 W Flotilla St,90640,"Bruce Osborne, Branch Manager",(323) 722-2962,null,null,null,null,null,null,null,null,null,null,null,null
Romans Construction,42191 Big Bear Blvd,92315,"Rick Romans, Owner",(909) 866-4270,null,null,null,null,null,null,null,null,null,null,null,null
C&A Property Development Group LLC,%!s(bool=false),90044,Arthur Mckinley,(213) 379-0431,null,http://www.houzz.com/pro/c-a-property/canda-property-development-group-llc,null,null,null,null,0,0,null,0,null,null
Kelly Construction,600 W Broadway Ste 225,91204,null,(626) 335-9100,null,null,null,null,null,null,null,null,null,null,null,null
Eagle Construction Company,%!s(bool=false),92253,Scott Cyphers,(760) 668-2634,null,http://www.houzz.com/pro/eagleconstructioncompany/eagle-construction-company,null,null,null,null,2,2,1,0,1,null
Hamilton Construction,%!s(bool=false),91769,Taylor Mills,(909) 208-1548,http://www.hamiltonconstruction.com,http://www.houzz.com/pro/bruce1399/hamilton-construction,null,null,698100,null,0,0,null,0,null,null
ACPM,%!s(bool=false),90018,June,(323) 643-4605,http://allcapitalproperty.com,http://www.houzz.com/pro/acpm/acpm,null,null,null,null,0,0,null,0,null,null
ksbconst,3369 e. Olympic bl,90023,stan suh,(213) 531-7611,null,http://www.houzz.com/pro/ksbconst/ksbconst,null,null,null,null,0,0,null,0,null,null
Alis,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/aliskurt/alis,null,null,null,null,0,0,null,0,null,null
supreme construction,%!s(bool=false),93536,Pat Carley,(661) 724-2036,null,http://www.houzz.com/pro/pccontractor/supreme-construction,null,null,null,null,0,0,null,0,null,null
Undisclosable Inc.,%!s(bool=false),%!s(bool=false),:,(323) 661-0383,null,http://www.houzz.com/pro/annabahudian/undisclosable-inc,null,null,null,null,0,0,null,0,null,null
Center for Contract Compliance,4399 Santa Anita Ave Ste 100,91731,null,(626) 444-8173,null,null,null,null,null,null,null,null,null,null,null,null
PT Design,%!s(bool=false),91201,Jennifer Lee,(213) 249-5151,null,http://www.houzz.com/pro/jsl6366/pt-design,null,null,null,null,0,0,null,0,null,null
Hernandez Glass & Windows,7826 Seville Ave,90255,"Salvador Hernandez, Owner",(323) 587-3651,null,null,null,null,null,null,null,null,null,null,null,null
Franciscan Builders Inc,4050 E Main St,93003,null,(805) 676-1659,null,null,null,null,null,null,null,null,null,null,null,null
Allwest Construction,3102 Markridge Rd,91214,null,(818) 248-8731,null,null,null,null,null,null,null,null,null,null,null,null
Lowe's,%!s(bool=false),92553,Doug Charlot,(951) 656-1859,null,http://www.houzz.com/pro/dougcharlot/lowes,null,null,null,null,0,0,null,0,null,null
duke,%!s(bool=false),%!s(bool=false),:,000000000,null,http://www.houzz.com/pro/calakka/duke,null,null,null,null,0,0,null,0,null,null
ATM PRO INC,19706 Ventura Blvd,91364,null,(818) 996-2543,null,null,null,null,null,null,null,null,null,null,null,null
F TR International Inc,9000 Overland Ave,90230,null,(310) 287-1684,null,null,null,null,null,null,null,null,null,null,null,null
Rodriguez Construction,290 N Benson Ave Ste 13,91786,"Joe Rodriguez, Owner",(909) 981-6002,null,null,null,null,null,null,null,null,null,null,null,null
Socal Pacific Construction Corp.,29885 2nd St Ste J,92532,"Tony Anstett, Owner",(951) 674-1030,null,null,null,null,null,null,null,null,null,null,null,null
Warmington Residential California at Day Creek Highlands,12699 Indian Ocean Dr,91739,null,(909) 922-5665,null,null,null,null,null,null,null,null,null,null,null,null
T & K Mechanical Inc,25500 Hawthorne Blvd Ste 1000,90505,"K Chacko, Owner",(310) 373-3320,null,null,null,null,null,null,null,null,null,null,null,null
pennco construction group,%!s(bool=false),%!s(bool=false),mike pennington,%!s(bool=false),null,http://www.houzz.com/pro/pennconst/pennco-construction-group,null,null,972111,null,0,0,null,0,null,null
Chartered Construction Corp.,10850 Riverside Dr Ste 101,91602,"Adel Boctor, President",(818) 763-3347,null,null,null,null,null,null,null,null,null,null,null,null
DAVID A. VALENZUELA,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/valcon/david-a-valenzuela,null,null,null,null,0,0,null,0,null,null
Matheisen Mark Construction,23954 Craftsman Rd,91302,"Mark Matheisen, Owner",(818) 591-9038,null,null,null,null,null,null,null,null,null,null,null,null
The Donna Co,230 Campbell Ave,92373,null,(909) 792-7849,null,null,null,null,null,null,null,null,null,null,null,null
Mirage Co Construction,1600 Cleveland Rd,91202,"Hamlet Melkomian, Manager",(818) 241-2369,null,null,null,null,null,null,null,null,null,null,null,null
GB construction,17834 burbank blvd #204,91316,Eli Gabay,(818) 766-1800,http://gbconstructioninc.com,http://www.houzz.com/pro/gbcinc2012/gb-construction,null,null,null,null,1,0,null,0,null,null
Conductix,1590 S Milliken Ave Ste G,91761,"Alan Kelly, Manager",(909) 390-0524,null,null,null,null,null,null,null,null,null,null,null,null
DB Contractor,%!s(bool=false),90039,Monica Chavez,(323) 717-7996,http://www.sbcontractor.com,http://www.houzz.com/pro/dbcontractor/db-contractor,null,null,993504,null,0,0,null,0,null,null
Asbury Environmental Services,2100 N Alameda St,90222,null,(310) 886-1220,null,null,null,null,null,null,null,null,null,null,null,null
Fitzgerald Construction,"2219 West Olive, NO. 212",91506,null,(310) 569-0871,null,null,null,null,null,null,null,null,null,null,null,null
New Era Construction Company,13298 Mountain View Court,%!s(bool=false),null,(714) 743-9675,null,null,null,null,null,null,null,null,null,null,null,null
SCHMIDT M L CONSTRUCTION,null,91501,null,(818) 846-2880,null,null,null,null,null,null,null,null,null,null,null,null
Bel Air Investment Capital,%!s(bool=false),%!s(bool=false),Tracy Spencer,%!s(bool=false),null,http://www.houzz.com/pro/tlspencer/bel-air-investment-capital,null,null,null,null,0,0,null,0,null,null
BLUEWATER BUILDERS INC,6389 Smoke Tree Ave,91377,"Gary Shuman, Owner",(818) 597-1420,null,null,null,null,null,null,null,null,null,null,null,null
SNB CONTRCTORS,%!s(bool=false),91316,ZED BABIAN,(818) 903-0351,null,http://www.houzz.com/pro/maral-yeranossian/snb-contrctors,null,null,null,null,1,12,null,0,null,null
